EMC_ID,AC,LABEL_INT_EN,LABEL_INT_FR,LABEL_EXT_EN,LABEL_EXT_FR
20511,T.4.V.PT.trained.F,"Education staff in ISCED 4, Vocational, initial education, Part-Time, Trained teacher, Female",NULL,NULL,NULL
20512,T.2t3.PT.trained,"Education staff in ISCED 2+3, initial education, Part-Time, Trained teacher",NULL,NULL,NULL
20513,T.2t3.PT.trained.F,"Education staff in ISCED 2+3, initial education, Part-Time, Trained teacher, Female",NULL,NULL,NULL
20514,T.2t3.GPV.PT.trained,"Education staff in ISCED 2+3, General&Pre-Voc, initial education, Part-Time, Trained teacher",NULL,NULL,NULL
20515,T.2t3.GPV.PT.trained.F,"Education staff in ISCED 2+3, General&Pre-Voc, initial education, Part-Time, Trained teacher, Female",NULL,NULL,NULL
20516,T.2t3.V.PT.trained,"Education staff in ISCED 2+3, Vocational, initial education, Part-Time, Trained teacher",NULL,NULL,NULL
20517,T.2t3.V.PT.trained.F,"Education staff in ISCED 2+3, Vocational, initial education, Part-Time, Trained teacher, Female",NULL,NULL,NULL
20520,I.0.Pu,"Institutions in ISCED 0, Public, initial education",NULL,NULL,NULL
20521,I.1.Pu,"Institutions in ISCED 1, Public, initial education",NULL,NULL,NULL
20522,I.2.Pu,"Institutions in ISCED 2, Public, initial education",NULL,NULL,NULL
20523,I.2.GPV.Pu,"Institutions in ISCED 2, General&Pre-Voc, Public, initial education",NULL,NULL,NULL
20524,I.2.V.Pu,"Institutions in ISCED 2, Vocational, Public, initial education",NULL,NULL,NULL
20525,I.3.Pu,"Institutions in ISCED 3, Public, initial education",NULL,NULL,NULL
20526,I.3.GPV.Pu,"Institutions in ISCED 3, General&Pre-Voc, Public, initial education",NULL,NULL,NULL
20527,I.3.V.Pu,"Institutions in ISCED 3, Vocational, Public, initial education",NULL,NULL,NULL
20528,I.4.Pu,"Institutions in ISCED 4, Public, initial education",NULL,NULL,NULL
20529,I.4.GPV.Pu,"Institutions in ISCED 4, General&Pre-Voc, Public, initial education",NULL,NULL,NULL
20530,I.4.V.Pu,"Institutions in ISCED 4, Vocational, Public, initial education",NULL,NULL,NULL
20531,I.2t3.Pu,"Institutions in ISCED 2+3, Public, initial education",NULL,NULL,NULL
20532,I.2t3.GPV.Pu,"Institutions in ISCED 2+3, General&Pre-Voc, Public, initial education",NULL,NULL,NULL
20533,I.2t3.V.Pu,"Institutions in ISCED 2+3, Vocational, Public, initial education",NULL,NULL,NULL
20540,I.0.Pr,"Institutions in ISCED 0, Private, initial education",NULL,NULL,NULL
20541,I.1.Pr,"Institutions in ISCED 1, Private, initial education",NULL,NULL,NULL
20542,I.2.Pr,"Institutions in ISCED 2, Private, initial education",NULL,NULL,NULL
20543,I.2.GPV.Pr,"Institutions in ISCED 2, General&Pre-Voc, Private, initial education",NULL,NULL,NULL
20544,I.2.V.Pr,"Institutions in ISCED 2, Vocational, Private, initial education",NULL,NULL,NULL
20545,I.3.Pr,"Institutions in ISCED 3, Private, initial education",NULL,NULL,NULL
20546,I.3.GPV.Pr,"Institutions in ISCED 3, General&Pre-Voc, Private, initial education",NULL,NULL,NULL
20547,I.3.V.Pr,"Institutions in ISCED 3, Vocational, Private, initial education",NULL,NULL,NULL
20548,I.4.Pr,"Institutions in ISCED 4, Private, initial education",NULL,NULL,NULL
20549,I.4.GPV.Pr,"Institutions in ISCED 4, General&Pre-Voc, Private, initial education",NULL,NULL,NULL
20550,I.4.V.Pr,"Institutions in ISCED 4, Vocational, Private, initial education",NULL,NULL,NULL
20551,I.2t3.Pr,"Institutions in ISCED 2+3, Private, initial education",NULL,NULL,NULL
20552,I.2t3.GPV.Pr,"Institutions in ISCED 2+3, General&Pre-Voc, Private, initial education",NULL,NULL,NULL
20553,I.2t3.V.Pr,"Institutions in ISCED 2+3, Vocational, Private, initial education",NULL,NULL,NULL
20560,I.0,"Institutions in ISCED 0, initial education",NULL,NULL,NULL
20561,I.1,"Institutions in ISCED 1, initial education",NULL,NULL,NULL
20562,I.2,"Institutions in ISCED 2, initial education",NULL,NULL,NULL
20563,I.2.GPV,"Institutions in ISCED 2, General&Pre-Voc, initial education",NULL,NULL,NULL
20564,I.2.V,"Institutions in ISCED 2, Vocational, initial education",NULL,NULL,NULL
20565,I.3,"Institutions in ISCED 3, initial education",NULL,NULL,NULL
20566,I.3.GPV,"Institutions in ISCED 3, General&Pre-Voc, initial education",NULL,NULL,NULL
20567,I.3.V,"Institutions in ISCED 3, Vocational, initial education",NULL,NULL,NULL
20568,I.4,"Institutions in ISCED 4, initial education",NULL,NULL,NULL
20569,I.4.GPV,"Institutions in ISCED 4, General&Pre-Voc, initial education",NULL,NULL,NULL
20570,I.4.V,"Institutions in ISCED 4, Vocational, initial education",NULL,NULL,NULL
20571,I.23,"Institutions in ISCED 2+3, initial education",NULL,NULL,NULL
20572,I.2t3.GPV,"Institutions in ISCED 2+3, General&Pre-Voc, initial education",NULL,NULL,NULL
20573,I.2t3.V,"Institutions in ISCED 2+3, Vocational, initial education",NULL,NULL,NULL
20600,E.0.Ag0t2,"Enrolment in ISCED 0, aged 0 -2 years old, initial education",NULL,NULL,NULL
20601,E.0.Ag3,"Enrolment in ISCED 0, aged 3 years old, initial education",NULL,NULL,NULL
20602,E.0.Ag4,"Enrolment in ISCED 0, aged 4 years old, initial education",NULL,NULL,NULL
20603,E.0.Ag5,"Enrolment in ISCED 0, aged 5 years old, initial education",NULL,NULL,NULL
20604,E.0.Ag6,"Enrolment in ISCED 0, aged 6 years old, initial education",NULL,NULL,NULL
20605,E.0.Ag7,"Enrolment in ISCED 0, aged 7 years old, initial education",NULL,NULL,NULL
20606,E.0.Ag8t99,"Enrolment in ISCED 0, aged 8-99 years old, initial education",NULL,NULL,NULL
20607,E.0.Aguk,"Enrolment in ISCED 0, Age not specified, initial education",NULL,NULL,NULL
20609,E.0.Ag0t2.F,"Enrolment in ISCED 0, aged 0 -2 years old, initial education, Female",NULL,NULL,NULL
20610,E.0.Ag3.F,"Enrolment in ISCED 0, aged 3 years old, initial education, Female",NULL,NULL,NULL
20611,E.0.Ag4.F,"Enrolment in ISCED 0, aged 4 years old, initial education, Female",NULL,NULL,NULL
20612,E.0.Ag5.F,"Enrolment in ISCED 0, aged 5 years old, initial education, Female",NULL,NULL,NULL
20613,E.0.Ag6.F,"Enrolment in ISCED 0, aged 6 years old, initial education, Female",NULL,NULL,NULL
20614,E.0.Ag7.F,"Enrolment in ISCED 0, aged 7 years old, initial education, Female",NULL,NULL,NULL
20615,E.0.Ag8t99.F,"Enrolment in ISCED 0, aged 8-99 years old, initial education, Female",NULL,NULL,NULL
20616,E.0.Aguk.F,"Enrolment in ISCED 0, Age not specified, initial education, Female",NULL,NULL,NULL
20620,E.ec.Ag0t2,"Enrolment, aged 0 -2 years old, initial education",NULL,NULL,NULL
20621,E.ec.Ag3,"Enrolment, aged 3 years old, initial education",NULL,NULL,NULL
20622,E.ec.Ag4,"Enrolment, aged 4 years old, initial education",NULL,NULL,NULL
20623,E.ec.Ag5,"Enrolment, aged 5 years old, initial education",NULL,NULL,NULL
20624,E.ec.Ag6,"Enrolment, aged 6 years old, initial education",NULL,NULL,NULL
20625,E.ec.Ag7,"Enrolment, aged 7 years old, initial education",NULL,NULL,NULL
20626,E.ec.Ag8t99,"Enrolment, aged 8-99 years old, initial education",NULL,NULL,NULL
20627,E.ec.Aguk,"Enrolment, Age not specified, initial education",NULL,NULL,NULL
20628,E.ec,"Enrolment, initial education",NULL,NULL,NULL
20629,E.ec.Ag0t2.F,"Enrolment, aged 0 -2 years old, initial education, Female",NULL,NULL,NULL
20630,E.ec.Ag3.F,"Enrolment, aged 3 years old, initial education, Female",NULL,NULL,NULL
20631,E.ec.Ag4.F,"Enrolment, aged 4 years old, initial education, Female",NULL,NULL,NULL
20632,E.ec.Ag5.F,"Enrolment, aged 5 years old, initial education, Female",NULL,NULL,NULL
20633,E.ec.Ag6.F,"Enrolment, aged 6 years old, initial education, Female",NULL,NULL,NULL
20634,E.ec.Ag7.F,"Enrolment, aged 7 years old, initial education, Female",NULL,NULL,NULL
20635,E.ec.Ag8t99.F,"Enrolment, aged 8-99 years old, initial education, Female",NULL,NULL,NULL
20636,E.ec.Aguk.F,"Enrolment, Age not specified, initial education, Female",NULL,NULL,NULL
20637,E.ec.F,"Enrolment, initial education, Female",NULL,NULL,NULL
20644,E.ec.Pu,"Enrolment, Public, initial education",NULL,NULL,NULL
20645,E.ec.Pu.F,"Enrolment, Public, initial education, Female",NULL,NULL,NULL
20646,E.ec.Pr,"Enrolment, Private, initial education",NULL,NULL,NULL
20647,E.ec.Pr.F,"Enrolment, Private, initial education, Female",NULL,NULL,NULL
20650,NE.1.Ag0t4.G1,"New Entrants in ISCED 1, aged 0 -4 years old ,Grade 1, initial education",NULL,NULL,NULL
20651,NE.1.Ag5.G1,"New Entrants in ISCED 1, aged 5 years old ,Grade 1, initial education",NULL,NULL,NULL
20652,NE.1.Ag6.G1,"New Entrants in ISCED 1, aged 6 years old ,Grade 1, initial education",NULL,NULL,NULL
20653,NE.1.Ag7.G1,"New Entrants in ISCED 1, aged 7 years old ,Grade 1, initial education",NULL,NULL,NULL
20654,NE.1.Ag8.G1,"New Entrants in ISCED 1, aged 8 years old ,Grade 1, initial education",NULL,NULL,NULL
20655,NE.1.Ag9.G1,"New Entrants in ISCED 1, aged 9 years old ,Grade 1, initial education",NULL,NULL,NULL
20656,NE.1.Ag10.G1,"New Entrants in ISCED 1, aged 10 years old ,Grade 1, initial education",NULL,NULL,NULL
20657,NE.1.Ag11.G1,"New Entrants in ISCED 1, aged 11 years old ,Grade 1, initial education",NULL,NULL,NULL
20658,NE.1.Ag12.G1,"New Entrants in ISCED 1, aged 12 years old ,Grade 1, initial education",NULL,NULL,NULL
20659,NE.1.Ag13.G1,"New Entrants in ISCED 1, aged 13 years old ,Grade 1, initial education",NULL,NULL,NULL
20660,NE.1.Ag14.G1,"New Entrants in ISCED 1, aged 14 years old ,Grade 1, initial education",NULL,NULL,NULL
20661,NE.1.Ag15.G1,"New Entrants in ISCED 1, aged 15 years old ,Grade 1, initial education",NULL,NULL,NULL
20662,NE.1.Ag16t99.G1,"New Entrants in ISCED 1, aged 16-99 years old ,Grade 1, initial education",NULL,NULL,NULL
20663,NE.1.Aguk.G1,"New Entrants in ISCED 1, Age not specified ,Grade 1, initial education",NULL,NULL,NULL
20664,NE.1.G1,"New Entrants in ISCED 1 ,Grade 1, initial education",NULL,NULL,NULL
20665,NE.1.Ag0t4.G1.F,"New Entrants in ISCED 1, aged 0 -4 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20666,NE.1.Ag5.G1.F,"New Entrants in ISCED 1, aged 5 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20667,NE.1.Ag6.G1.F,"New Entrants in ISCED 1, aged 6 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20668,NE.1.Ag7.G1.F,"New Entrants in ISCED 1, aged 7 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20669,NE.1.Ag8.G1.F,"New Entrants in ISCED 1, aged 8 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20670,NE.1.Ag9.G1.F,"New Entrants in ISCED 1, aged 9 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20671,NE.1.Ag10.G1.F,"New Entrants in ISCED 1, aged 10 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20672,NE.1.Ag11.G1.F,"New Entrants in ISCED 1, aged 11 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20673,NE.1.Ag12.G1.F,"New Entrants in ISCED 1, aged 12 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20674,NE.1.Ag13.G1.F,"New Entrants in ISCED 1, aged 13 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20675,NE.1.Ag14.G1.F,"New Entrants in ISCED 1, aged 14 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20676,NE.1.Ag15.G1.F,"New Entrants in ISCED 1, aged 15 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20677,NE.1.Ag16t99.G1.F,"New Entrants in ISCED 1, aged 16-99 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
20678,NE.1.Aguk.G1.F,"New Entrants in ISCED 1, Age not specified ,Grade 1, initial education, Female",NULL,NULL,NULL
20679,NE.1.G1.F,"New Entrants in ISCED 1 ,Grade 1, initial education, Female",NULL,NULL,NULL
20680,NE.1.Ag0t4.G1.preed,"New Entrants in ISCED 1, aged 0 -4 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20681,NE.1.Ag5.G1.preed,"New Entrants in ISCED 1, aged 5 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20682,NE.1.Ag6.G1.preed,"New Entrants in ISCED 1, aged 6 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20683,NE.1.Ag7.G1.preed,"New Entrants in ISCED 1, aged 7 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20684,NE.1.Ag8.G1.preed,"New Entrants in ISCED 1, aged 8 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20685,NE.1.Ag9.G1.preed,"New Entrants in ISCED 1, aged 9 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20686,NE.1.Ag10.G1.preed,"New Entrants in ISCED 1, aged 10 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20687,NE.1.Ag11.G1.preed,"New Entrants in ISCED 1, aged 11 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20688,NE.1.Ag12.G1.preed,"New Entrants in ISCED 1, aged 12 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20689,NE.1.Ag13.G1.preed,"New Entrants in ISCED 1, aged 13 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20690,NE.1.Ag14.G1.preed,"New Entrants in ISCED 1, aged 14 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20691,NE.1.Ag15.G1.preed,"New Entrants in ISCED 1, aged 15 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20692,NE.1.Ag16t99.G1.preed,"New Entrants in ISCED 1, aged 16-99 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20693,NE.1.Aguk.G1.preed,"New Entrants in ISCED 1, Age not specified ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20694,NE.1.G1.preed,"New Entrants in ISCED 1 ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20895,NE.1.Ag0t4.G1.preed.F,"New Entrants in ISCED 1, aged 0 -4 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20896,NE.1.Ag5.G1.preed.F,"New Entrants in ISCED 1, aged 5 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20897,NE.1.Ag6.G1.preed.F,"New Entrants in ISCED 1, aged 6 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20898,NE.1.Ag7.G1.preed.F,"New Entrants in ISCED 1, aged 7 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20899,NE.1.Ag8.G1.preed.F,"New Entrants in ISCED 1, aged 8 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20900,NE.1.Ag9.G1.preed.F,"New Entrants in ISCED 1, aged 9 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20901,NE.1.Ag10.G1.preed.F,"New Entrants in ISCED 1, aged 10 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20902,NE.1.Ag11.G1.preed.F,"New Entrants in ISCED 1, aged 11 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20903,NE.1.Ag12.G1.preed.F,"New Entrants in ISCED 1, aged 12 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20904,NE.1.Ag13.G1.preed.F,"New Entrants in ISCED 1, aged 13 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20905,NE.1.Ag14.G1.preed.F,"New Entrants in ISCED 1, aged 14 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20906,NE.1.Ag15.G1.preed.F,"New Entrants in ISCED 1, aged 15 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20907,NE.1.Ag16t99.G1.preed.F,"New Entrants in ISCED 1, aged 16-99 years old ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20908,NE.1.Aguk.G1.preed.F,"New Entrants in ISCED 1, Age not specified ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20909,NE.1.G1.preed.F,"New Entrants in ISCED 1 ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20910,NE.1.Pu.G1,"New Entrants in ISCED 1, Public ,Grade 1, initial education",NULL,NULL,NULL
20911,NE.1.Pu.G1.F,"New Entrants in ISCED 1, Public ,Grade 1, initial education, Female",NULL,NULL,NULL
20912,NE.1.Pr.G1,"New Entrants in ISCED 1, Private ,Grade 1, initial education",NULL,NULL,NULL
20913,NE.1.Pr.G1.F,"New Entrants in ISCED 1, Private ,Grade 1, initial education, Female",NULL,NULL,NULL
20914,NE.1.Pu.G1.preed,"New Entrants in ISCED 1, Public ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20915,NE.1.Pu.G1.preed.F,"New Entrants in ISCED 1, Public ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
20916,NE.1.Pr.G1.preed,"New Entrants in ISCED 1, Private ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes",NULL,NULL,NULL
20917,NE.1.Pr.G1.preed.F,"New Entrants in ISCED 1, Private ,Grade 1, initial education, some form of pre-primary education or other organized early childhood development programmes, Female",NULL,NULL,NULL
21000,E.1.Ag0t4.G1,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 1, initial education",NULL,NULL,NULL
21001,E.1.Ag5.G1,"Enrolment in ISCED 1, aged 5 years old ,Grade 1, initial education",NULL,NULL,NULL
21002,E.1.Ag6.G1,"Enrolment in ISCED 1, aged 6 years old ,Grade 1, initial education",NULL,NULL,NULL
21003,E.1.Ag7.G1,"Enrolment in ISCED 1, aged 7 years old ,Grade 1, initial education",NULL,NULL,NULL
21004,E.1.Ag8.G1,"Enrolment in ISCED 1, aged 8 years old ,Grade 1, initial education",NULL,NULL,NULL
21005,E.1.Ag9.G1,"Enrolment in ISCED 1, aged 9 years old ,Grade 1, initial education",NULL,NULL,NULL
21006,E.1.Ag10.G1,"Enrolment in ISCED 1, aged 10 years old ,Grade 1, initial education",NULL,NULL,NULL
21007,E.1.Ag11.G1,"Enrolment in ISCED 1, aged 11 years old ,Grade 1, initial education",NULL,NULL,NULL
21008,E.1.Ag12.G1,"Enrolment in ISCED 1, aged 12 years old ,Grade 1, initial education",NULL,NULL,NULL
21009,E.1.Ag13.G1,"Enrolment in ISCED 1, aged 13 years old ,Grade 1, initial education",NULL,NULL,NULL
21010,E.1.Ag14.G1,"Enrolment in ISCED 1, aged 14 years old ,Grade 1, initial education",NULL,NULL,NULL
21011,E.1.Ag15.G1,"Enrolment in ISCED 1, aged 15 years old ,Grade 1, initial education",NULL,NULL,NULL
21012,E.1.Ag16.G1,"Enrolment in ISCED 1, aged 16 years old ,Grade 1, initial education",NULL,NULL,NULL
21013,E.1.Ag17.G1,"Enrolment in ISCED 1, aged 17 years old ,Grade 1, initial education",NULL,NULL,NULL
21014,E.1.Ag18.G1,"Enrolment in ISCED 1, aged 18 years old ,Grade 1, initial education",NULL,NULL,NULL
21015,E.1.Ag19.G1,"Enrolment in ISCED 1, aged 19 years old ,Grade 1, initial education",NULL,NULL,NULL
21016,E.1.Ag20.G1,"Enrolment in ISCED 1, aged 20 years old ,Grade 1, initial education",NULL,NULL,NULL
21017,E.1.Ag21.G1,"Enrolment in ISCED 1, aged 21 years old ,Grade 1, initial education",NULL,NULL,NULL
21018,E.1.Ag22.G1,"Enrolment in ISCED 1, aged 22 years old ,Grade 1, initial education",NULL,NULL,NULL
21019,E.1.Ag23.G1,"Enrolment in ISCED 1, aged 23 years old ,Grade 1, initial education",NULL,NULL,NULL
21020,E.1.Ag24.G1,"Enrolment in ISCED 1, aged 24 years old ,Grade 1, initial education",NULL,NULL,NULL
21021,E.1.Ag25t99.G1,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 1, initial education",NULL,NULL,NULL
21022,E.1.Aguk.G1,"Enrolment in ISCED 1, Age not specified ,Grade 1, initial education",NULL,NULL,NULL
21023,E.1.G1,"Enrolment in ISCED 1 ,Grade 1, initial education",NULL,NULL,NULL
21024,E.1.Ag0t4.G1.F,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21025,E.1.Ag5.G1.F,"Enrolment in ISCED 1, aged 5 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21026,E.1.Ag6.G1.F,"Enrolment in ISCED 1, aged 6 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21027,E.1.Ag7.G1.F,"Enrolment in ISCED 1, aged 7 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21028,E.1.Ag8.G1.F,"Enrolment in ISCED 1, aged 8 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21029,E.1.Ag9.G1.F,"Enrolment in ISCED 1, aged 9 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21030,E.1.Ag10.G1.F,"Enrolment in ISCED 1, aged 10 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21031,E.1.Ag11.G1.F,"Enrolment in ISCED 1, aged 11 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21032,E.1.Ag12.G1.F,"Enrolment in ISCED 1, aged 12 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21033,E.1.Ag13.G1.F,"Enrolment in ISCED 1, aged 13 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21034,E.1.Ag14.G1.F,"Enrolment in ISCED 1, aged 14 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21035,E.1.Ag15.G1.F,"Enrolment in ISCED 1, aged 15 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21036,E.1.Ag16.G1.F,"Enrolment in ISCED 1, aged 16 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21037,E.1.Ag17.G1.F,"Enrolment in ISCED 1, aged 17 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21038,E.1.Ag18.G1.F,"Enrolment in ISCED 1, aged 18 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21039,E.1.Ag19.G1.F,"Enrolment in ISCED 1, aged 19 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21040,E.1.Ag20.G1.F,"Enrolment in ISCED 1, aged 20 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21041,E.1.Ag21.G1.F,"Enrolment in ISCED 1, aged 21 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21042,E.1.Ag22.G1.F,"Enrolment in ISCED 1, aged 22 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21043,E.1.Ag23.G1.F,"Enrolment in ISCED 1, aged 23 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21044,E.1.Ag24.G1.F,"Enrolment in ISCED 1, aged 24 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21045,E.1.Ag25t99.G1.F,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 1, initial education, Female",NULL,NULL,NULL
21046,E.1.Aguk.G1.F,"Enrolment in ISCED 1, Age not specified ,Grade 1, initial education, Female",NULL,NULL,NULL
21047,E.1.G1.F,"Enrolment in ISCED 1 ,Grade 1, initial education, Female",NULL,NULL,NULL
21050,E.1.Ag0t4.G2,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 2, initial education",NULL,NULL,NULL
21051,E.1.Ag5.G2,"Enrolment in ISCED 1, aged 5 years old ,Grade 2, initial education",NULL,NULL,NULL
21052,E.1.Ag6.G2,"Enrolment in ISCED 1, aged 6 years old ,Grade 2, initial education",NULL,NULL,NULL
21053,E.1.Ag7.G2,"Enrolment in ISCED 1, aged 7 years old ,Grade 2, initial education",NULL,NULL,NULL
21054,E.1.Ag8.G2,"Enrolment in ISCED 1, aged 8 years old ,Grade 2, initial education",NULL,NULL,NULL
21055,E.1.Ag9.G2,"Enrolment in ISCED 1, aged 9 years old ,Grade 2, initial education",NULL,NULL,NULL
21056,E.1.Ag10.G2,"Enrolment in ISCED 1, aged 10 years old ,Grade 2, initial education",NULL,NULL,NULL
21057,E.1.Ag11.G2,"Enrolment in ISCED 1, aged 11 years old ,Grade 2, initial education",NULL,NULL,NULL
21058,E.1.Ag12.G2,"Enrolment in ISCED 1, aged 12 years old ,Grade 2, initial education",NULL,NULL,NULL
21059,E.1.Ag13.G2,"Enrolment in ISCED 1, aged 13 years old ,Grade 2, initial education",NULL,NULL,NULL
21060,E.1.Ag14.G2,"Enrolment in ISCED 1, aged 14 years old ,Grade 2, initial education",NULL,NULL,NULL
21061,E.1.Ag15.G2,"Enrolment in ISCED 1, aged 15 years old ,Grade 2, initial education",NULL,NULL,NULL
21062,E.1.Ag16.G2,"Enrolment in ISCED 1, aged 16 years old ,Grade 2, initial education",NULL,NULL,NULL
21063,E.1.Ag17.G2,"Enrolment in ISCED 1, aged 17 years old ,Grade 2, initial education",NULL,NULL,NULL
21064,E.1.Ag18.G2,"Enrolment in ISCED 1, aged 18 years old ,Grade 2, initial education",NULL,NULL,NULL
21065,E.1.Ag19.G2,"Enrolment in ISCED 1, aged 19 years old ,Grade 2, initial education",NULL,NULL,NULL
21066,E.1.Ag20.G2,"Enrolment in ISCED 1, aged 20 years old ,Grade 2, initial education",NULL,NULL,NULL
21067,E.1.Ag21.G2,"Enrolment in ISCED 1, aged 21 years old ,Grade 2, initial education",NULL,NULL,NULL
21068,E.1.Ag22.G2,"Enrolment in ISCED 1, aged 22 years old ,Grade 2, initial education",NULL,NULL,NULL
21069,E.1.Ag23.G2,"Enrolment in ISCED 1, aged 23 years old ,Grade 2, initial education",NULL,NULL,NULL
21070,E.1.Ag24.G2,"Enrolment in ISCED 1, aged 24 years old ,Grade 2, initial education",NULL,NULL,NULL
21071,E.1.Ag25t99.G2,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 2, initial education",NULL,NULL,NULL
21072,E.1.Aguk.G2,"Enrolment in ISCED 1, Age not specified ,Grade 2, initial education",NULL,NULL,NULL
21073,E.1.G2,"Enrolment in ISCED 1 ,Grade 2, initial education",NULL,NULL,NULL
21074,E.1.Ag0t4.G2.F,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 2, initial education, Female",NULL,NULL,NULL
